ocena,data
3,2017-08-22T04:34:52Z
4,2016-11-08T22:25:22Z
3,2018-09-24T20:02:17Z
1,2018-04-29T14:52:55Z
1,2017-11-27T04:37:20Z
5,2017-10-31T04:43:07Z
3,2017-06-13T19:08:35Z
3,2018-02-02T19:30:29Z
2,2018-07-01T00:08:37Z
4,2017-03-31T03:48:46Z
3,2017-09-28T03:59:21Z
1,2017-12-24T09:04:46Z
4,2018-05-02T03:59:05Z
2,2018-10-23T07:15:37Z
3,2016-11-17T08:55:24Z
3,2018-09-23T13:11:03Z
3,2017-03-21T19:14:37Z
4,2018-02-17T16:39:51Z
2,2017-11-27T11:22:42Z
5,2018-04-25T23:31:40Z
1,2018-01-24T19:20:47Z
1,2018-01-14T19:58:24Z
3,2018-09-17T08:16:12Z
2,2017-11-02T08:10:46Z
3,2017-02-10T07:24:18Z
2,2017-02-06T19:26:19Z
4,2018-09-16T07:18:29Z
3,2018-01-26T09:42:27Z
5,2016-12-07T18:41:03Z
5,2017-12-11T13:02:27Z
3,2018-09-04T14:21:28Z
5,2018-10-01T23:48:46Z
1,2017-11-18T01:26:18Z
1,2017-12-03T03:38:09Z
5,2017-02-16T20:20:01Z
3,2017-03-10T01:11:32Z
1,2018-04-19T04:54:10Z
3,2017-05-06T10:28:21Z
4,2017-04-19T14:10:10Z
5,2017-03-07T10:40:04Z
4,2018-04-16T02:02:42Z
3,2017-02-07T15:11:52Z
1,2016-12-02T04:05:00Z
3,2017-08-01T16:56:03Z
5,2018-03-21T10:35:04Z
3,2018-05-24T07:26:44Z
1,2017-05-04T16:40:05Z
4,2017-08-11T05:01:11Z
5,2017-10-28T04:19:50Z
2,2017-09-08T08:45:53Z
5,2016-12-04T11:45:58Z
1,2017-04-13T03:56:43Z
4,2018-08-11T13:58:17Z
3,2018-02-03T10:02:36Z
5,2017-03-10T10:31:06Z
3,2016-11-25T03:22:47Z
3,2017-11-20T04:38:04Z
3,2017-07-23T20:28:19Z
1,2017-06-30T21:09:12Z
5,2016-12-11T13:38:27Z
3,2017-05-26T09:20:11Z
4,2017-11-18T22:32:56Z
1,2018-08-26T21:00:54Z
1,2017-08-17T23:13:47Z
4,2017-08-23T11:17:15Z
1,2017-06-23T15:53:32Z
3,2017-06-16T03:06:22Z
4,2016-11-11T13:05:03Z
4,2018-04-12T05:35:35Z
2,2017-08-27T00:46:55Z
1,2018-09-25T23:52:32Z
1,2018-05-08T06:51:54Z
1,2017-11-03T04:40:26Z
2,2017-06-04T09:09:19Z
3,2018-04-05T23:15:19Z
2,2017-04-29T09:37:32Z
1,2018-06-16T16:16:51Z
4,2017-03-26T18:10:40Z
1,2017-08-30T21:42:07Z
2,2017-12-24T16:27:33Z
5,2017-07-12T14:07:38Z
2,2017-08-13T08:28:52Z
2,2017-10-28T19:55:37Z
4,2017-02-04T13:13:46Z
3,2017-05-01T23:36:26Z
2,2018-10-16T03:48:35Z
5,2017-08-02T21:52:47Z
3,2017-05-05T19:53:25Z
1,2017-09-16T12:27:54Z
1,2017-09-26T22:51:39Z
3,2018-08-14T06:07:46Z
1,2018-07-31T23:32:31Z
3,2018-01-22T10:08:14Z
5,2017-05-21T05:51:07Z
2,2017-04-06T16:55:03Z
1,2017-12-10T08:49:51Z
5,2018-04-03T05:19:13Z
5,2018-10-11T09:44:54Z
1,2017-07-26T06:19:26Z
2,2016-12-04T12:29:47Z
2,2016-12-28T05:53:57Z
5,2017-10-29T08:31:11Z
4,2017-08-21T22:05:04Z
4,2017-12-09T02:58:53Z
3,2017-08-22T16:20:44Z
3,2018-04-07T11:21:12Z
4,2018-01-13T21:22:01Z
5,2017-01-27T02:04:05Z
3,2017-08-17T23:08:30Z
3,2017-01-09T02:57:41Z
1,2016-12-16T06:07:14Z
4,2018-05-11T02:29:37Z
3,2018-09-29T10:53:33Z
3,2018-10-06T00:26:04Z
2,2018-10-17T10:47:13Z
5,2017-10-16T18:56:20Z
4,2018-09-16T01:26:17Z
2,2017-03-15T17:54:47Z
5,2016-11-23T08:25:07Z
2,2017-02-23T01:30:53Z
4,2016-12-03T02:49:12Z
5,2017-07-09T19:37:29Z
4,2017-04-04T05:38:08Z
1,2018-06-13T11:56:36Z
2,2017-07-12T09:42:22Z
4,2018-07-02T00:40:00Z
4,2017-03-04T20:02:29Z
5,2018-09-26T09:37:47Z
3,2017-02-01T08:31:51Z
5,2016-12-13T22:04:32Z
3,2017-01-03T19:52:10Z
1,2018-10-12T04:10:02Z
1,2017-12-05T03:36:56Z
1,2017-03-22T18:12:36Z
1,2018-02-04T20:39:44Z
3,2018-02-23T12:20:50Z
2,2018-02-19T22:55:35Z
1,2018-05-02T04:08:47Z
4,2018-08-08T11:11:49Z
3,2018-05-26T18:54:12Z
5,2018-04-11T20:15:32Z
3,2018-05-16T19:41:10Z
5,2017-06-08T16:44:11Z
5,2018-08-07T19:40:25Z
3,2017-01-04T00:59:42Z
5,2018-09-11T03:41:40Z
5,2018-07-31T09:07:19Z
1,2017-12-22T04:12:48Z
2,2017-12-22T21:11:59Z
2,2018-10-01T22:41:13Z
4,2017-04-29T23:23:05Z
2,2016-12-18T18:56:42Z
4,2017-07-22T06:09:08Z
4,2017-05-04T00:07:16Z
5,2018-02-24T07:59:57Z
3,2017-06-18T20:03:37Z
4,2017-11-20T15:22:07Z
3,2018-01-21T10:21:02Z
5,2017-09-22T03:58:06Z
5,2018-05-06T15:37:26Z
3,2018-01-01T22:10:20Z
4,2017-01-17T22:47:47Z
2,2016-11-27T21:40:18Z
4,2017-07-31T11:06:26Z
3,2018-03-22T09:24:51Z
1,2017-12-04T13:41:29Z
1,2017-04-02T14:44:19Z
4,2017-06-13T14:54:02Z
3,2018-10-05T17:01:19Z
1,2016-11-10T22:39:46Z
1,2018-04-02T14:27:50Z
1,2017-11-20T03:33:40Z
4,2017-03-02T16:10:59Z
3,2017-10-11T10:39:20Z
4,2017-05-05T18:27:05Z
5,2018-08-02T09:58:42Z
3,2018-09-02T09:10:33Z
2,2016-12-18T21:24:22Z
1,2017-07-05T03:41:45Z
3,2018-01-25T04:20:57Z
2,2017-12-18T17:21:48Z
5,2017-08-05T05:17:57Z
4,2018-09-12T19:57:34Z
3,2017-01-29T23:45:51Z
3,2017-11-21T10:58:31Z
4,2018-09-11T15:50:55Z
5,2018-07-02T04:34:20Z
1,2017-01-01T05:43:54Z
1,2017-04-21T06:57:34Z
2,2018-10-23T14:50:10Z
1,2017-04-24T20:56:54Z
4,2018-05-23T10:47:37Z
1,2016-11-22T03:19:12Z
3,2017-04-02T07:04:47Z
4,2017-08-11T22:01:03Z
1,2017-03-20T00:26:46Z
2,2018-04-20T10:03:11Z
2,2018-05-31T08:51:50Z
5,2018-09-27T23:36:27Z
5,2017-06-15T16:39:23Z
5,2017-12-25T03:07:17Z
3,2017-05-12T09:33:58Z
4,2017-11-18T13:24:25Z
5,2017-02-14T05:40:15Z
2,2018-05-30T01:41:42Z
1,2017-12-07T22:27:10Z
4,2018-03-15T07:11:32Z
1,2017-03-17T16:44:23Z
3,2018-01-17T19:52:35Z
1,2017-03-14T14:13:31Z
3,2016-12-05T06:42:07Z
1,2017-03-29T05:43:50Z
4,2018-09-02T10:38:27Z
1,2017-07-07T05:48:00Z
3,2017-07-31T17:46:11Z
3,2017-04-03T00:14:49Z
3,2017-09-09T10:22:21Z
2,2016-12-23T14:20:11Z
5,2018-03-09T07:24:59Z
5,2018-10-22T02:23:20Z
5,2017-08-31T22:46:28Z
3,2018-09-04T05:58:30Z
2,2018-05-18T03:44:46Z
3,2018-07-16T12:39:34Z
3,2018-03-16T12:36:24Z
3,2018-07-02T04:26:33Z
3,2018-08-10T22:44:23Z
3,2018-07-24T01:53:34Z
1,2017-02-13T03:22:17Z
3,2017-01-31T22:57:23Z
3,2018-06-09T00:25:36Z
1,2017-03-09T18:53:32Z
4,2017-10-20T13:55:49Z
2,2017-03-29T06:03:39Z
2,2016-11-15T04:30:32Z
3,2017-09-21T23:55:37Z
3,2017-05-03T13:11:50Z
4,2017-02-26T07:55:40Z
3,2016-12-29T22:26:21Z
3,2017-06-06T21:42:36Z
1,2018-07-23T09:25:02Z
3,2017-07-29T18:36:27Z
5,2018-10-04T10:57:36Z
3,2017-05-02T12:24:23Z
4,2017-11-09T02:55:14Z
2,2017-10-10T08:39:13Z
5,2017-08-20T21:18:19Z
4,2017-07-30T17:13:07Z
4,2017-06-10T14:14:33Z
3,2017-01-11T11:52:54Z
1,2017-04-09T12:33:36Z
5,2017-01-21T09:16:00Z
3,2017-05-12T09:51:12Z
3,2017-11-27T05:49:34Z
2,2017-05-20T05:23:21Z
1,2017-06-17T13:23:03Z
2,2018-05-12T15:32:25Z
4,2017-12-30T19:06:56Z
3,2017-11-15T07:17:58Z
5,2018-07-07T21:51:50Z
1,2018-06-21T05:49:43Z
3,2018-07-29T19:12:38Z
5,2018-06-11T19:22:40Z
3,2017-01-10T03:49:30Z
1,2017-11-05T06:00:07Z
2,2018-03-12T23:59:29Z
3,2018-04-04T19:46:44Z
1,2017-10-27T04:30:38Z
3,2018-09-14T17:00:50Z
3,2017-08-01T16:54:07Z
3,2018-03-03T12:12:58Z
2,2018-07-13T08:28:17Z
1,2017-03-18T01:09:24Z
3,2018-10-13T11:43:28Z
4,2017-01-25T12:40:45Z
3,2016-11-19T20:46:23Z
2,2018-06-28T01:20:35Z
4,2017-12-14T11:10:05Z
1,2017-11-19T16:48:49Z
5,2018-04-29T17:33:47Z
2,2018-01-04T07:52:08Z
4,2018-07-13T05:12:54Z
4,2018-05-22T04:45:27Z
4,2017-05-03T02:20:43Z
5,2017-12-05T13:29:56Z
4,2018-10-22T13:38:37Z
3,2017-02-08T05:46:38Z
5,2016-11-24T17:01:17Z
1,2016-12-08T14:57:18Z
4,2017-02-10T19:07:13Z
2,2017-05-14T00:02:59Z
4,2017-12-15T07:26:19Z
5,2017-09-29T16:36:02Z
2,2017-04-13T02:50:05Z
4,2017-09-28T02:50:09Z
1,2017-09-26T08:07:05Z
3,2018-05-15T14:33:15Z
2,2018-03-20T21:03:25Z
5,2017-01-09T00:03:16Z
1,2018-10-06T12:41:47Z
5,2017-03-29T00:28:48Z
3,2017-10-02T00:54:22Z
3,2017-05-23T10:29:57Z
3,2018-03-10T06:49:25Z
1,2018-03-10T13:47:53Z
3,2017-04-07T06:42:43Z
3,2017-04-05T03:45:46Z
3,2017-01-07T01:56:57Z
4,2018-09-03T10:41:10Z
5,2017-09-26T02:29:53Z
1,2018-05-19T21:43:16Z
2,2018-08-16T01:56:28Z
3,2017-01-27T09:26:20Z
5,2018-07-25T06:49:24Z
1,2017-03-01T05:12:15Z
4,2018-02-16T14:19:25Z
5,2017-10-19T06:17:40Z
5,2018-05-14T16:07:24Z
1,2017-03-26T14:01:04Z
3,2017-07-01T00:34:12Z
5,2018-10-02T21:14:18Z
1,2017-08-20T09:38:42Z
3,2018-06-15T20:12:25Z
4,2018-05-27T19:19:57Z
1,2017-08-02T01:30:18Z
1,2017-03-22T13:30:11Z
2,2018-07-17T09:13:48Z
1,2018-08-03T18:19:16Z
4,2017-07-11T09:44:00Z
3,2016-12-07T00:18:31Z
1,2018-01-13T18:10:03Z
5,2018-04-25T09:08:18Z
2,2018-08-05T17:01:18Z
1,2016-12-17T02:57:51Z
3,2018-07-12T03:34:25Z
4,2018-10-27T20:04:41Z
1,2017-02-19T08:56:59Z
5,2018-07-09T15:36:27Z
5,2018-03-06T22:38:47Z
3,2018-07-26T07:54:16Z
3,2016-11-06T05:51:56Z
5,2017-07-25T18:43:28Z
1,2018-03-27T09:14:35Z
2,2018-07-03T04:11:28Z
1,2018-01-31T00:03:32Z
3,2017-07-21T19:58:51Z
5,2018-10-02T23:16:01Z
5,2017-02-09T11:48:45Z
1,2018-08-05T13:23:50Z
1,2018-01-12T20:57:42Z
5,2016-12-09T03:33:52Z
2,2017-11-19T04:54:13Z
1,2016-12-16T00:18:02Z
5,2018-06-01T20:48:06Z
5,2018-02-28T21:07:58Z
1,2018-10-17T08:30:40Z
2,2018-02-03T14:07:35Z
5,2017-10-29T00:18:56Z
2,2016-11-24T22:14:07Z
4,2018-07-19T23:00:24Z
4,2017-05-05T07:19:28Z
3,2018-08-02T10:19:03Z
5,2017-01-02T07:04:00Z
4,2017-12-17T05:31:25Z
4,2017-09-16T14:44:18Z
2,2018-08-11T21:41:00Z
3,2017-11-30T01:26:39Z
2,2017-06-10T12:19:44Z
2,2018-04-24T19:16:20Z
3,2018-04-04T07:14:33Z
1,2018-04-05T22:46:03Z
4,2016-11-16T05:56:46Z
3,2018-10-16T09:24:00Z
4,2017-05-26T01:23:05Z
1,2018-05-29T23:59:32Z
1,2018-09-23T14:26:02Z
2,2017-02-05T13:18:29Z
1,2018-02-09T16:20:04Z
2,2017-12-12T11:10:34Z
2,2018-09-21T11:57:44Z
1,2017-04-13T21:33:32Z
1,2017-11-01T15:59:09Z
5,2018-03-12T02:24:19Z
5,2018-10-04T04:08:32Z
5,2018-09-06T09:03:06Z
3,2018-05-28T04:57:10Z
3,2018-02-17T21:41:28Z
1,2017-10-14T19:34:09Z
2,2017-05-11T07:00:10Z
1,2018-01-15T16:58:34Z
4,2016-12-28T03:39:35Z
4,2018-09-21T04:12:46Z
5,2017-06-03T11:12:03Z
5,2016-11-07T03:00:12Z
4,2018-01-24T06:11:44Z
3,2016-11-01T00:13:59Z
4,2018-07-12T08:46:58Z
1,2016-11-28T14:10:07Z
4,2017-10-18T02:53:23Z
5,2018-10-25T14:04:22Z
2,2018-01-20T13:29:27Z
4,2017-01-27T05:33:44Z
3,2017-11-23T09:50:31Z
2,2017-06-08T16:34:46Z
1,2018-05-01T01:20:38Z
1,2018-01-14T12:51:16Z
2,2018-02-01T04:27:39Z
2,2018-05-28T11:25:10Z
2,2016-12-20T15:54:21Z
5,2018-10-29T04:53:08Z
4,2018-02-02T11:58:48Z
3,2017-07-13T12:41:49Z
5,2017-03-06T23:20:36Z
2,2018-05-08T09:36:20Z
2,2017-10-03T08:16:27Z
5,2017-05-06T19:00:07Z
1,2018-05-08T13:38:17Z
3,2017-04-26T17:08:39Z
1,2018-05-31T08:20:38Z
4,2017-02-14T04:12:34Z
4,2017-03-10T17:27:29Z
4,2017-09-14T11:03:45Z
4,2018-07-30T05:44:02Z
4,2016-11-15T22:20:19Z
3,2018-10-13T06:10:24Z
2,2017-10-04T11:10:50Z
5,2018-10-06T03:49:47Z
2,2018-07-02T17:29:45Z
2,2018-07-15T03:42:50Z
1,2018-09-23T07:00:54Z
4,2018-05-21T20:19:55Z
2,2017-05-23T23:54:38Z
4,2017-12-06T10:05:13Z
5,2018-06-10T21:38:54Z
5,2018-02-20T03:12:04Z
2,2018-06-03T02:04:13Z
2,2016-10-30T20:43:16Z
5,2017-06-18T09:19:46Z
3,2018-10-21T22:51:26Z
3,2017-08-22T16:32:07Z
5,2016-12-06T00:07:06Z
1,2016-11-30T01:09:21Z
2,2017-08-18T02:59:51Z
4,2017-04-28T06:50:59Z
4,2016-11-09T06:33:09Z
3,2017-06-23T01:16:54Z
3,2017-07-06T19:43:34Z
2,2018-03-11T22:52:10Z
3,2018-04-15T16:18:58Z
2,2017-03-10T20:27:35Z
4,2018-09-19T12:11:13Z
5,2017-03-14T12:40:25Z
2,2016-11-08T09:07:23Z
2,2016-12-27T16:16:13Z
4,2017-06-15T08:58:43Z
2,2017-08-14T16:46:22Z
3,2018-03-31T02:59:11Z
4,2018-02-19T08:33:11Z
3,2018-08-03T19:35:57Z
1,2017-02-15T00:47:54Z
4,2017-06-05T15:19:15Z
2,2018-06-30T05:58:24Z
2,2017-12-06T07:19:49Z
1,2017-08-09T04:44:01Z
2,2018-01-25T11:37:03Z
5,2018-09-20T08:23:04Z
2,2018-06-29T02:24:28Z
2,2017-03-04T07:48:27Z
1,2017-12-31T07:47:15Z
2,2018-01-12T20:12:39Z
2,2018-05-01T22:19:57Z
2,2018-08-13T13:26:21Z
4,2017-11-08T03:17:33Z
1,2018-04-26T23:48:25Z
4,2017-08-10T15:07:26Z
4,2017-05-19T07:46:19Z
5,2017-04-25T02:31:17Z
2,2018-04-22T05:48:42Z
1,2018-10-22T21:22:17Z
3,2017-09-06T10:04:59Z
2,2017-02-16T12:58:28Z
3,2018-09-16T00:01:20Z
4,2017-09-19T15:27:50Z
2,2018-01-02T10:33:32Z
4,2017-01-27T23:56:13Z
3,2016-11-21T08:12:19Z
3,2017-08-09T15:18:57Z
5,2018-06-01T08:35:10Z
2,2018-02-28T21:13:22Z
3,2017-11-17T02:51:18Z
4,2017-01-07T00:19:23Z
2,2018-05-23T11:32:54Z
1,2018-03-11T14:47:01Z
4,2018-04-26T04:08:33Z
2,2016-11-03T04:54:27Z
3,2017-06-08T14:48:11Z
4,2017-09-24T15:17:48Z
2,2017-01-01T18:18:33Z
4,2018-04-04T18:36:48Z
4,2017-01-19T17:56:35Z
5,2018-09-21T02:44:19Z
2,2016-12-27T12:56:29Z
3,2017-09-11T05:01:34Z
3,2017-11-23T10:19:58Z
1,2018-05-14T04:34:51Z
2,2018-01-28T15:40:43Z
4,2017-02-19T12:26:16Z
1,2018-07-17T12:03:24Z
2,2018-04-12T08:11:47Z
4,2018-09-02T16:08:43Z
1,2018-01-31T16:44:33Z
3,2017-07-22T17:27:53Z
2,2016-11-06T20:30:30Z
2,2017-12-07T22:17:11Z
3,2016-11-18T20:04:54Z
2,2017-10-24T21:49:03Z
2,2017-12-02T05:56:13Z
1,2018-09-25T21:55:16Z
4,2018-05-20T10:18:17Z
2,2017-05-28T09:50:07Z
1,2017-08-18T04:25:55Z
2,2018-05-10T03:41:32Z
4,2018-08-22T21:33:47Z
4,2018-07-23T05:59:07Z
1,2018-06-19T08:02:38Z
1,2016-12-06T22:44:31Z
5,2018-06-23T00:43:16Z
4,2018-07-27T02:49:47Z
4,2017-08-27T03:19:57Z
2,2018-09-12T10:33:31Z
5,2017-12-30T03:30:12Z
4,2018-09-03T06:41:08Z
2,2018-09-19T17:37:20Z
4,2017-03-02T07:42:43Z
4,2017-12-05T12:08:40Z
2,2017-08-05T10:44:09Z
3,2018-07-08T02:36:35Z
5,2017-02-09T09:00:37Z
1,2017-06-25T18:51:38Z
5,2018-01-10T19:05:43Z
5,2016-12-19T16:24:47Z
2,2018-01-30T20:16:35Z
3,2018-03-16T22:20:55Z
5,2018-02-07T20:47:16Z
3,2016-12-22T00:02:51Z
1,2017-05-16T04:29:04Z
5,2017-06-12T15:41:01Z
4,2017-09-17T13:37:07Z
5,2018-04-30T00:50:05Z
1,2018-08-09T03:10:23Z
3,2017-05-28T19:52:12Z
5,2018-07-22T00:24:29Z
3,2016-10-31T19:20:25Z
4,2016-12-29T01:35:00Z
4,2017-10-03T12:59:46Z
2,2018-03-16T20:16:52Z
1,2018-10-26T19:08:52Z
4,2016-11-02T10:33:30Z
2,2018-09-30T02:57:29Z
2,2017-06-10T11:16:37Z
5,2017-03-30T18:46:22Z
5,2017-01-07T07:39:14Z
2,2018-02-15T04:14:32Z
2,2017-07-18T15:40:13Z
3,2017-01-23T08:52:46Z
1,2018-07-24T14:15:06Z
2,2016-11-01T06:03:23Z
4,2018-01-12T01:10:51Z
2,2017-05-05T18:21:58Z
1,2018-09-23T10:49:02Z
5,2017-08-29T04:01:30Z
4,2017-11-27T03:41:07Z
4,2018-08-18T05:37:21Z
5,2018-05-01T16:16:10Z
1,2017-10-10T23:10:16Z
2,2018-01-21T03:04:09Z
5,2017-12-28T11:29:08Z
1,2017-09-01T14:51:53Z
1,2018-07-03T17:23:14Z
5,2017-10-17T03:35:41Z
1,2017-07-07T17:42:20Z
5,2016-11-14T07:39:01Z
2,2017-07-25T12:24:52Z
5,2017-06-28T13:44:42Z
4,2018-09-11T05:00:29Z
2,2018-01-09T11:13:41Z
2,2018-02-17T00:52:07Z
3,2016-12-28T11:49:58Z
4,2017-03-23T11:52:11Z
1,2018-09-23T18:57:37Z
5,2018-05-03T07:14:46Z
1,2017-10-06T22:27:10Z
5,2018-10-07T10:00:40Z
5,2018-09-10T19:08:48Z
3,2018-04-07T10:51:55Z
2,2017-04-06T17:15:35Z
4,2017-01-06T06:47:41Z
2,2017-04-06T21:32:30Z
4,2018-02-16T22:37:34Z
3,2018-08-13T17:36:21Z
1,2018-08-23T12:25:12Z
5,2018-06-01T05:05:09Z
5,2018-10-02T19:36:49Z
2,2017-11-06T22:26:46Z
1,2017-08-02T23:48:17Z
3,2018-03-23T21:24:42Z
2,2017-07-14T07:48:36Z
5,2017-12-05T18:29:18Z
5,2016-11-11T15:26:09Z
1,2018-02-01T22:20:49Z
5,2017-01-02T18:12:42Z
5,2017-10-29T23:01:00Z
1,2017-05-12T16:47:44Z
2,2016-12-08T12:32:23Z
3,2017-04-02T13:15:02Z
4,2017-04-11T19:59:03Z
5,2017-03-28T15:54:50Z
4,2017-03-06T13:25:33Z
5,2017-05-18T04:08:57Z
5,2018-06-26T12:46:28Z
4,2017-08-14T21:31:00Z
4,2017-02-25T08:44:12Z
1,2017-03-14T06:00:45Z
4,2018-05-23T06:30:52Z
5,2018-01-05T02:10:09Z
4,2017-05-29T15:37:38Z
4,2018-05-13T20:17:24Z
1,2017-03-25T19:52:57Z
4,2018-04-27T08:42:58Z
2,2017-08-01T11:32:07Z
5,2017-11-06T10:43:16Z
1,2017-09-14T23:28:57Z
1,2017-11-22T08:06:38Z
2,2017-11-20T01:03:15Z
5,2017-06-05T12:14:58Z
3,2018-02-13T07:47:17Z
4,2017-04-20T13:50:41Z
2,2016-11-13T10:28:59Z
4,2018-09-23T05:45:38Z
5,2018-01-21T16:29:04Z
4,2018-08-06T12:24:47Z
4,2017-04-01T04:29:02Z
2,2017-03-18T01:23:15Z
3,2018-03-25T05:39:52Z
4,2016-11-03T21:35:42Z
5,2017-02-22T09:35:59Z
3,2018-03-12T10:22:07Z
5,2016-11-18T10:41:54Z
1,2017-01-27T20:32:57Z
5,2017-04-07T23:38:18Z
5,2018-06-17T03:08:14Z
1,2017-10-03T15:03:28Z
2,2017-06-26T07:25:05Z
3,2017-02-16T05:36:35Z
4,2018-09-14T09:51:07Z
1,2018-07-28T00:12:45Z
5,2018-09-02T03:28:34Z
5,2017-04-06T16:09:27Z
5,2018-05-14T10:26:34Z
1,2018-03-13T14:59:36Z
3,2017-06-04T14:54:22Z
3,2018-01-13T19:36:32Z
3,2017-07-15T05:37:36Z
3,2017-08-09T07:21:21Z
3,2018-02-28T15:12:24Z
1,2018-01-25T20:03:19Z
3,2018-07-28T19:42:41Z
3,2017-07-09T10:16:37Z
3,2018-06-09T10:11:13Z
5,2017-01-22T20:31:54Z
1,2017-10-27T07:23:14Z
3,2018-08-27T04:41:29Z
4,2017-09-08T02:17:28Z
2,2017-09-04T12:39:33Z
1,2018-03-25T15:25:35Z
4,2017-03-22T08:01:05Z
1,2017-05-12T02:51:09Z
1,2017-09-12T03:51:15Z
3,2017-01-22T10:54:43Z
2,2018-05-31T01:41:54Z
4,2017-08-04T03:00:49Z
2,2017-01-15T13:51:16Z
5,2017-06-23T17:51:40Z
5,2017-01-05T14:24:11Z
2,2018-04-10T18:47:16Z
4,2017-02-05T08:41:12Z
1,2017-01-17T07:05:43Z
2,2018-05-27T22:28:45Z
1,2016-12-10T11:23:19Z
5,2017-09-12T12:36:22Z
1,2017-01-03T06:08:23Z
4,2018-05-13T07:03:59Z
4,2017-01-02T11:23:29Z
2,2017-12-05T09:30:57Z
2,2017-11-16T14:54:11Z
4,2017-05-30T01:49:28Z
1,2017-09-04T00:41:28Z
3,2017-02-28T23:15:27Z
3,2017-05-29T09:58:41Z
1,2017-03-21T02:53:56Z
5,2017-07-03T18:09:45Z
4,2017-08-14T14:34:12Z
3,2018-09-15T21:28:19Z
4,2016-11-30T16:39:44Z
4,2018-05-16T16:12:45Z
2,2017-08-08T19:36:31Z
2,2017-12-08T18:52:58Z
5,2018-07-12T20:40:56Z
1,2018-08-02T13:36:26Z
5,2018-06-30T13:09:38Z
1,2018-05-14T03:15:04Z
5,2016-11-19T08:25:42Z
1,2018-05-05T21:29:40Z
2,2017-07-20T07:32:52Z
4,2018-01-26T10:29:33Z
2,2018-07-13T14:11:53Z
3,2017-01-01T14:34:45Z
5,2017-05-31T11:06:23Z
1,2017-05-25T20:00:01Z
3,2017-06-22T02:41:30Z
5,2017-12-31T01:53:50Z
3,2017-10-03T11:15:36Z
5,2018-04-07T15:02:27Z
5,2018-06-07T09:48:44Z
5,2018-08-26T19:43:19Z
1,2017-11-17T23:53:41Z
2,2017-03-13T03:42:54Z
2,2018-03-23T07:40:47Z
5,2018-03-30T17:47:33Z
1,2016-12-21T22:22:26Z
3,2017-07-21T10:20:29Z
2,2017-07-09T20:42:11Z
2,2017-02-24T11:24:36Z
1,2017-10-17T09:05:54Z
3,2018-03-25T00:28:59Z
4,2017-10-25T07:26:56Z
1,2017-07-18T17:43:44Z
5,2017-07-08T04:16:54Z
3,2018-05-22T13:40:53Z
1,2018-06-05T03:18:35Z
4,2017-06-16T17:30:05Z
2,2017-03-29T10:29:16Z
1,2017-07-29T21:06:46Z
4,2017-06-02T16:40:29Z
3,2018-06-08T15:05:35Z
5,2018-07-17T04:36:39Z
2,2018-03-03T05:59:09Z
3,2017-07-08T04:02:58Z
3,2018-04-19T22:38:03Z
1,2018-08-23T07:24:40Z
5,2016-12-02T16:55:30Z
2,2017-01-13T00:05:02Z
2,2017-11-18T17:48:04Z
3,2018-08-16T11:38:36Z
1,2017-11-04T11:24:22Z
1,2016-11-17T15:21:57Z
1,2018-09-09T23:08:03Z
3,2017-07-02T14:45:25Z
5,2016-12-16T19:35:45Z
3,2017-12-01T05:00:36Z
3,2017-12-02T10:23:45Z
3,2017-12-18T04:25:07Z
4,2018-03-18T06:07:46Z
1,2018-02-18T09:11:35Z
2,2018-08-22T07:31:19Z
3,2017-08-21T18:35:34Z
1,2016-12-13T06:26:34Z
4,2018-01-27T09:38:28Z
1,2018-01-20T06:12:43Z
2,2018-03-21T03:24:45Z
5,2017-06-26T03:14:27Z
4,2017-03-31T23:57:28Z
4,2018-09-15T22:16:22Z
3,2018-06-19T11:34:39Z
4,2016-12-07T04:28:21Z
1,2018-07-21T07:28:30Z
4,2018-10-26T07:41:20Z
3,2016-12-17T14:39:22Z
4,2018-04-12T02:15:39Z
1,2018-05-25T06:49:45Z
2,2017-04-27T06:09:09Z
2,2018-06-13T00:11:26Z
1,2017-02-14T19:48:31Z
4,2017-05-21T08:28:20Z
3,2016-12-21T04:31:37Z
5,2018-06-19T03:52:57Z
1,2018-09-04T18:06:12Z
5,2018-08-12T17:34:22Z
5,2018-09-30T04:50:01Z
2,2018-03-29T04:16:29Z
5,2017-07-06T13:32:01Z
5,2018-03-01T03:43:30Z
3,2018-10-03T18:44:57Z
5,2017-08-04T21:50:08Z
5,2018-07-18T14:23:13Z
5,2017-04-09T03:00:01Z
4,2018-08-14T14:57:45Z
3,2017-07-18T08:57:35Z
3,2017-12-17T23:47:22Z
5,2017-01-12T08:18:13Z
2,2018-09-29T19:09:12Z
1,2017-01-01T22:07:40Z
2,2018-08-16T23:47:17Z
3,2017-02-21T08:35:41Z
3,2017-06-06T07:55:30Z
4,2016-12-10T03:49:21Z
2,2017-12-10T11:02:37Z
2,2017-12-04T06:15:20Z
3,2018-10-11T21:16:24Z
3,2017-04-16T08:14:53Z
4,2018-06-20T23:55:48Z
4,2018-04-27T05:04:50Z
4,2017-07-07T16:14:12Z
5,2017-03-14T13:48:05Z
3,2018-07-24T21:27:30Z
2,2017-07-05T13:28:13Z
5,2016-12-12T20:32:56Z
2,2018-08-14T07:25:51Z
1,2017-08-12T15:55:35Z
1,2017-04-16T15:13:51Z
3,2017-07-15T17:21:39Z
1,2017-02-28T06:11:07Z
5,2018-04-16T20:28:28Z
