id,Data_Zamowienia,Data_Odebrania,Numer_zamowienia,Id_restauracji
5727,2018-10-23T08:00:36Z,2018-10-23T08:06:25Z,727,1
5728,2018-10-22T07:36:37Z,2018-10-22T07:40:53Z,728,1
5729,2018-10-28T00:15:18Z,2018-10-28T00:23:12Z,729,2
5730,2018-10-27T23:58:22Z,2018-10-28T00:03:19Z,730,2
5731,2018-10-23T12:53:50Z,2018-10-23T12:56:45Z,731,1
5732,2018-10-28T05:42:04Z,2018-10-28T05:43:23Z,732,2
5733,2018-10-23T16:51:52Z,2018-10-23T16:55:29Z,733,1
5734,2018-10-26T13:07:13Z,2018-10-26T13:14:33Z,734,1
5735,2018-10-28T12:19:55Z,2018-10-28T12:26:17Z,735,2
5736,2018-10-28T18:28:51Z,2018-10-28T18:34:55Z,736,1
5737,2018-10-23T06:18:52Z,2018-10-23T06:20:30Z,737,1
5738,2018-10-22T14:58:50Z,2018-10-22T15:00:26Z,738,2
5739,2018-10-28T12:58:57Z,2018-10-28T12:59:22Z,739,2
5740,2018-10-27T01:01:32Z,2018-10-27T01:01:55Z,740,1
5741,2018-10-26T20:08:06Z,2018-10-26T20:15:47Z,741,2
5742,2018-10-23T01:24:30Z,2018-10-23T01:28:53Z,742,1
5743,2018-10-27T16:12:11Z,2018-10-27T16:15:09Z,743,1
5744,2018-10-22T23:40:04Z,2018-10-22T23:45:47Z,744,2
5745,2018-10-24T22:01:30Z,2018-10-24T22:06:14Z,745,1
5746,2018-10-28T14:48:32Z,2018-10-28T14:54:16Z,746,1
5747,2018-10-25T06:12:26Z,2018-10-25T06:20:12Z,747,2
5748,2018-10-25T23:00:55Z,2018-10-25T23:02:56Z,748,2
5749,2018-10-23T06:15:02Z,2018-10-23T06:16:03Z,749,1
5750,2018-10-25T01:15:11Z,2018-10-25T01:22:34Z,750,2
5751,2018-10-23T16:17:17Z,2018-10-23T16:23:44Z,751,2
5752,2018-10-24T01:31:11Z,2018-10-24T01:32:29Z,752,1
5753,2018-10-23T23:13:50Z,2018-10-23T23:18:50Z,753,2
5754,2018-10-26T14:52:52Z,2018-10-26T15:00:48Z,754,1
5755,2018-10-28T21:43:04Z,2018-10-28T21:47:10Z,755,1
5756,2018-10-27T07:44:45Z,2018-10-27T07:49:56Z,756,2
5757,2018-10-26T11:47:29Z,2018-10-26T11:47:46Z,757,2
5758,2018-10-22T05:54:47Z,2018-10-22T05:59:07Z,758,1
5759,2018-10-27T09:58:44Z,2018-10-27T10:01:39Z,759,2
5760,2018-10-25T06:00:50Z,2018-10-25T06:03:02Z,760,2
5761,2018-10-27T12:52:52Z,2018-10-27T12:59:26Z,761,1
5762,2018-10-25T10:05:10Z,2018-10-25T10:12:39Z,762,2
5763,2018-10-28T03:44:43Z,2018-10-28T03:51:54Z,763,1
5764,2018-10-26T20:09:48Z,2018-10-26T20:16:17Z,764,1
5765,2018-10-27T00:59:37Z,2018-10-27T01:01:15Z,765,2
5766,2018-10-22T20:50:33Z,2018-10-22T20:54:24Z,766,2
5767,2018-10-25T00:34:22Z,2018-10-25T00:39:30Z,767,1
5768,2018-10-27T18:36:11Z,2018-10-27T18:37:00Z,768,2
5769,2018-10-22T19:56:03Z,2018-10-22T20:02:38Z,769,1
5770,2018-10-27T06:25:09Z,2018-10-27T06:31:39Z,770,1
5771,2018-10-27T16:57:42Z,2018-10-27T16:59:31Z,771,2
5772,2018-10-23T23:17:05Z,2018-10-23T23:22:35Z,772,1
5773,2018-10-22T16:47:29Z,2018-10-22T16:51:57Z,773,1
5774,2018-10-24T22:01:13Z,2018-10-24T22:08:01Z,774,2
5775,2018-10-25T12:42:26Z,2018-10-25T12:42:37Z,775,2
5776,2018-10-27T20:32:08Z,2018-10-27T20:38:11Z,776,1
5777,2018-10-28T08:44:43Z,2018-10-28T08:51:54Z,777,2
5778,2018-10-22T19:02:47Z,2018-10-22T19:05:00Z,778,1
5779,2018-10-26T18:17:50Z,2018-10-26T18:20:36Z,779,1
5780,2018-10-26T15:57:09Z,2018-10-26T16:04:30Z,780,2
5781,2018-10-22T17:13:51Z,2018-10-22T17:20:50Z,781,2
5782,2018-10-24T23:27:38Z,2018-10-24T23:29:05Z,782,1
5783,2018-10-25T12:46:23Z,2018-10-25T12:51:12Z,783,2
5784,2018-10-23T02:04:57Z,2018-10-23T02:08:18Z,784,1
5785,2018-10-25T21:50:13Z,2018-10-25T21:52:06Z,785,1
5786,2018-10-22T01:59:21Z,2018-10-22T02:04:16Z,786,2
5787,2018-10-22T08:32:08Z,2018-10-22T08:39:30Z,787,2
5788,2018-10-28T06:24:33Z,2018-10-28T06:30:06Z,788,1
5789,2018-10-22T19:27:22Z,2018-10-22T19:31:21Z,789,2
5790,2018-10-26T15:39:32Z,2018-10-26T15:44:53Z,790,1
5791,2018-10-25T07:54:18Z,2018-10-25T07:55:20Z,791,1
5792,2018-10-26T13:37:06Z,2018-10-26T13:37:09Z,792,2
5793,2018-10-28T12:14:50Z,2018-10-28T12:15:24Z,793,2
5794,2018-10-27T18:48:26Z,2018-10-27T18:48:55Z,794,1
5795,2018-10-24T11:40:06Z,2018-10-24T11:41:08Z,795,2
5796,2018-10-23T23:20:13Z,2018-10-23T23:21:45Z,796,2
5797,2018-10-22T22:25:53Z,2018-10-22T22:30:26Z,797,1
5798,2018-10-23T20:27:15Z,2018-10-23T20:33:32Z,798,2
5799,2018-10-22T23:42:23Z,2018-10-22T23:46:28Z,799,2
5800,2018-10-23T20:21:06Z,2018-10-23T20:25:57Z,800,1
5801,2018-10-23T00:59:49Z,2018-10-23T01:00:49Z,801,2
5802,2018-10-24T05:38:45Z,2018-10-24T05:45:12Z,802,2
5803,2018-10-24T10:29:17Z,2018-10-24T10:29:21Z,803,1
5804,2018-10-23T20:09:04Z,2018-10-23T20:12:22Z,804,2
5805,2018-10-27T19:32:01Z,2018-10-27T19:32:52Z,805,1
5806,2018-10-24T04:44:34Z,2018-10-24T04:48:36Z,806,1
5807,2018-10-26T14:10:27Z,2018-10-26T14:16:56Z,807,2
5808,2018-10-27T16:13:32Z,2018-10-27T16:16:59Z,808,1
5809,2018-10-24T06:31:11Z,2018-10-24T06:34:27Z,809,1
5810,2018-10-22T08:58:41Z,2018-10-22T09:03:20Z,810,2
5811,2018-10-22T22:00:19Z,2018-10-22T22:00:50Z,811,2
5812,2018-10-24T14:25:55Z,2018-10-24T14:29:25Z,812,1
5813,2018-10-26T09:52:54Z,2018-10-26T09:59:35Z,813,2
5814,2018-10-28T07:45:59Z,2018-10-28T07:53:11Z,814,1
5815,2018-10-24T01:39:16Z,2018-10-24T01:40:34Z,815,1
5816,2018-10-24T10:50:48Z,2018-10-24T10:54:58Z,816,2
5817,2018-10-22T03:04:11Z,2018-10-22T03:09:46Z,817,1
5818,2018-10-27T15:22:56Z,2018-10-27T15:24:05Z,818,1
5819,2018-10-23T17:05:38Z,2018-10-23T17:06:21Z,819,2
5820,2018-10-22T12:56:05Z,2018-10-22T13:03:58Z,820,1
5821,2018-10-24T03:13:03Z,2018-10-24T03:15:16Z,821,1
5822,2018-10-23T02:53:18Z,2018-10-23T02:58:33Z,822,2
5823,2018-10-23T04:53:11Z,2018-10-23T04:57:21Z,823,1
5824,2018-10-24T01:48:54Z,2018-10-24T01:56:39Z,824,1
5825,2018-10-27T13:36:32Z,2018-10-27T13:42:41Z,825,2
5826,2018-10-27T23:05:36Z,2018-10-27T23:06:01Z,826,1
5827,2018-10-26T23:26:11Z,2018-10-26T23:31:33Z,827,1
5828,2018-10-26T19:33:41Z,2018-10-26T19:36:36Z,828,2
5829,2018-10-22T10:40:13Z,2018-10-22T10:41:34Z,829,2
5830,2018-10-28T01:55:14Z,2018-10-28T01:56:33Z,830,1
5831,2018-10-23T11:48:54Z,2018-10-23T11:54:11Z,831,2
5832,2018-10-27T03:11:46Z,2018-10-27T03:17:37Z,832,2
5833,2018-10-27T09:15:49Z,2018-10-27T09:19:22Z,833,1
5834,2018-10-23T18:06:43Z,2018-10-23T18:09:34Z,834,2
5835,2018-10-27T08:02:31Z,2018-10-27T08:05:45Z,835,1
5836,2018-10-24T16:05:56Z,2018-10-24T16:12:46Z,836,1
5837,2018-10-24T07:43:32Z,2018-10-24T07:43:43Z,837,2
5838,2018-10-23T00:06:40Z,2018-10-23T00:13:03Z,838,2
5839,2018-10-27T12:14:48Z,2018-10-27T12:21:50Z,839,1
5840,2018-10-28T06:50:11Z,2018-10-28T06:51:51Z,840,2
5841,2018-10-28T00:17:27Z,2018-10-28T00:18:50Z,841,2
5842,2018-10-22T20:17:53Z,2018-10-22T20:24:08Z,842,1
5843,2018-10-27T13:50:19Z,2018-10-27T13:53:43Z,843,2
5844,2018-10-27T02:57:02Z,2018-10-27T03:01:50Z,844,1
5845,2018-10-27T11:45:11Z,2018-10-27T11:51:51Z,845,1
5846,2018-10-22T02:18:18Z,2018-10-22T02:23:04Z,846,2
5847,2018-10-27T17:26:08Z,2018-10-27T17:28:44Z,847,2
5848,2018-10-28T03:37:10Z,2018-10-28T03:41:41Z,848,1
5849,2018-10-27T13:45:59Z,2018-10-27T13:53:06Z,849,2
5850,2018-10-24T04:14:29Z,2018-10-24T04:14:58Z,850,2
5851,2018-10-25T23:47:34Z,2018-10-25T23:50:17Z,851,1
5852,2018-10-22T12:52:17Z,2018-10-22T12:56:45Z,852,2
5853,2018-10-26T01:54:24Z,2018-10-26T01:56:16Z,853,2
5854,2018-10-27T07:42:46Z,2018-10-27T07:47:20Z,854,1
5855,2018-10-23T16:41:31Z,2018-10-23T16:42:23Z,855,2
5856,2018-10-28T19:14:41Z,2018-10-28T19:17:19Z,856,1
5857,2018-10-27T00:50:07Z,2018-10-27T00:56:39Z,857,1
5858,2018-10-28T14:15:07Z,2018-10-28T14:16:05Z,858,2
5859,2018-10-25T12:49:07Z,2018-10-25T12:56:38Z,859,2
5860,2018-10-28T17:04:13Z,2018-10-28T17:06:30Z,860,1
5861,2018-10-25T05:45:15Z,2018-10-25T05:51:22Z,861,2
5862,2018-10-28T02:11:34Z,2018-10-28T02:14:03Z,862,2
5863,2018-10-25T15:12:34Z,2018-10-25T15:20:07Z,863,1
5864,2018-10-28T08:26:51Z,2018-10-28T08:29:21Z,864,2
5865,2018-10-23T10:17:52Z,2018-10-23T10:20:10Z,865,1
5866,2018-10-28T09:13:25Z,2018-10-28T09:16:02Z,866,1
5867,2018-10-24T13:38:47Z,2018-10-24T13:38:54Z,867,2
5868,2018-10-28T22:20:31Z,2018-10-28T22:21:58Z,868,2
5869,2018-10-26T16:08:23Z,2018-10-26T16:14:56Z,869,1
5870,2018-10-22T04:04:17Z,2018-10-22T04:08:19Z,870,2
5871,2018-10-27T11:27:07Z,2018-10-27T11:30:05Z,871,2
5872,2018-10-25T08:12:10Z,2018-10-25T08:17:34Z,872,1
5873,2018-10-24T18:32:25Z,2018-10-24T18:39:13Z,873,2
5874,2018-10-22T05:57:18Z,2018-10-22T06:00:09Z,874,2
5875,2018-10-22T12:01:24Z,2018-10-22T12:07:58Z,875,1
5876,2018-10-27T21:12:10Z,2018-10-27T21:19:45Z,876,2
5877,2018-10-23T02:50:58Z,2018-10-23T02:58:37Z,877,2
5878,2018-10-25T10:28:28Z,2018-10-25T10:29:49Z,878,1
5879,2018-10-26T03:06:31Z,2018-10-26T03:10:53Z,879,2
5880,2018-10-24T07:32:36Z,2018-10-24T07:40:32Z,880,2
5881,2018-10-27T19:37:01Z,2018-10-27T19:40:11Z,881,1
5882,2018-10-23T16:20:41Z,2018-10-23T16:26:16Z,882,2
5883,2018-10-26T02:40:48Z,2018-10-26T02:45:47Z,883,2
5884,2018-10-27T10:41:17Z,2018-10-27T10:46:56Z,884,1
5885,2018-10-25T18:42:47Z,2018-10-25T18:49:24Z,885,2
5886,2018-10-28T06:21:02Z,2018-10-28T06:25:02Z,886,1
5887,2018-10-25T20:32:01Z,2018-10-25T20:32:31Z,887,1
5888,2018-10-22T22:51:21Z,2018-10-22T22:57:34Z,888,2
5889,2018-10-24T02:22:20Z,2018-10-24T02:23:30Z,889,2
5890,2018-10-24T20:31:17Z,2018-10-24T20:34:13Z,890,1
5891,2018-10-26T17:34:37Z,2018-10-26T17:36:52Z,891,2
5892,2018-10-24T21:08:35Z,2018-10-24T21:12:41Z,892,2
5893,2018-10-28T15:18:39Z,2018-10-28T15:21:43Z,893,1
5894,2018-10-24T21:34:01Z,2018-10-24T21:41:51Z,894,2
5895,2018-10-27T02:18:12Z,2018-10-27T02:18:13Z,895,1
5896,2018-10-24T05:51:21Z,2018-10-24T05:58:03Z,896,1
5897,2018-10-27T05:41:17Z,2018-10-27T05:45:10Z,897,2
5898,2018-10-23T12:50:34Z,2018-10-23T12:58:13Z,898,2
5899,2018-10-26T09:59:45Z,2018-10-26T10:03:47Z,899,1
5900,2018-10-26T21:34:37Z,2018-10-26T21:37:37Z,900,2
5901,2018-10-28T05:35:17Z,2018-10-28T05:41:06Z,901,2
5902,2018-10-24T15:13:07Z,2018-10-24T15:14:36Z,902,1
5903,2018-10-26T14:44:37Z,2018-10-26T14:50:48Z,903,2
5904,2018-10-22T03:02:08Z,2018-10-22T03:06:16Z,904,1
5905,2018-10-22T13:57:29Z,2018-10-22T13:59:56Z,905,1
5906,2018-10-24T16:52:08Z,2018-10-24T16:57:35Z,906,2
5907,2018-10-24T22:16:17Z,2018-10-24T22:19:21Z,907,2
5908,2018-10-22T19:38:41Z,2018-10-22T19:40:11Z,908,1
5909,2018-10-25T18:31:03Z,2018-10-25T18:34:52Z,909,2
5910,2018-10-28T05:08:49Z,2018-10-28T05:16:02Z,910,2
5911,2018-10-24T15:18:36Z,2018-10-24T15:24:32Z,911,1
5912,2018-10-28T13:09:44Z,2018-10-28T13:11:14Z,912,2
5913,2018-10-23T09:43:07Z,2018-10-23T09:46:24Z,913,2
5914,2018-10-27T05:24:04Z,2018-10-27T05:26:28Z,914,1
5915,2018-10-23T21:10:14Z,2018-10-23T21:13:11Z,915,2
5916,2018-10-26T13:58:01Z,2018-10-26T14:05:28Z,916,1
5917,2018-10-26T02:00:29Z,2018-10-26T02:02:54Z,917,1
5918,2018-10-28T03:02:40Z,2018-10-28T03:10:06Z,918,2
5919,2018-10-28T14:59:23Z,2018-10-28T15:01:27Z,919,2
5920,2018-10-24T07:08:18Z,2018-10-24T07:08:51Z,920,1
5921,2018-10-25T15:16:55Z,2018-10-25T15:17:08Z,921,2
5922,2018-10-25T13:13:35Z,2018-10-25T13:20:29Z,922,1
5923,2018-10-28T20:35:46Z,2018-10-28T20:42:28Z,923,1
5924,2018-10-27T07:15:33Z,2018-10-27T07:16:22Z,924,2
5925,2018-10-27T14:29:13Z,2018-10-27T14:31:11Z,925,1
5926,2018-10-27T15:44:55Z,2018-10-27T15:47:13Z,926,1
5927,2018-10-28T12:39:23Z,2018-10-28T12:40:29Z,927,2
5928,2018-10-23T13:53:47Z,2018-10-23T13:58:06Z,928,2
5929,2018-10-26T11:14:04Z,2018-10-26T11:19:51Z,929,1
5930,2018-10-23T04:07:37Z,2018-10-23T04:08:37Z,930,2
5931,2018-10-22T13:00:28Z,2018-10-22T13:00:36Z,931,1
5932,2018-10-24T23:14:04Z,2018-10-24T23:20:36Z,932,1
5933,2018-10-26T19:39:50Z,2018-10-26T19:44:10Z,933,2
5934,2018-10-23T23:13:33Z,2018-10-23T23:14:40Z,934,2
5935,2018-10-28T00:52:45Z,2018-10-28T00:56:58Z,935,1
5936,2018-10-22T07:43:41Z,2018-10-22T07:49:41Z,936,2
5937,2018-10-28T15:54:39Z,2018-10-28T16:01:02Z,937,2
5938,2018-10-25T12:14:57Z,2018-10-25T12:19:20Z,938,1
5939,2018-10-23T05:46:12Z,2018-10-23T05:49:25Z,939,2
5940,2018-10-25T09:24:00Z,2018-10-25T09:27:46Z,940,2
5941,2018-10-25T04:25:16Z,2018-10-25T04:30:51Z,941,1
5942,2018-10-24T07:17:20Z,2018-10-24T07:23:26Z,942,2
5943,2018-10-28T20:12:26Z,2018-10-28T20:17:01Z,943,1
5944,2018-10-22T00:33:20Z,2018-10-22T00:37:19Z,944,1
5945,2018-10-27T19:37:30Z,2018-10-27T19:44:50Z,945,2
5946,2018-10-23T10:17:34Z,2018-10-23T10:22:06Z,946,1
5947,2018-10-23T12:37:40Z,2018-10-23T12:42:53Z,947,1
5948,2018-10-27T12:08:45Z,2018-10-27T12:08:57Z,948,2
5949,2018-10-25T02:47:48Z,2018-10-25T02:51:19Z,949,2
5950,2018-10-24T07:22:30Z,2018-10-24T07:25:17Z,950,1
5951,2018-10-22T14:51:08Z,2018-10-22T14:58:09Z,951,2
5952,2018-10-23T18:18:51Z,2018-10-23T18:22:31Z,952,2
5953,2018-10-27T23:16:03Z,2018-10-27T23:18:27Z,953,1
5954,2018-10-23T13:08:13Z,2018-10-23T13:12:23Z,954,2
5955,2018-10-28T05:07:00Z,2018-10-28T05:08:46Z,955,1
5956,2018-10-22T17:25:50Z,2018-10-22T17:33:48Z,956,1
5957,2018-10-24T10:09:23Z,2018-10-24T10:11:40Z,957,2
5958,2018-10-22T13:25:17Z,2018-10-22T13:29:15Z,958,2
5959,2018-10-27T00:53:48Z,2018-10-27T00:56:55Z,959,1
5960,2018-10-28T16:11:32Z,2018-10-28T16:14:37Z,960,2
5961,2018-10-27T22:33:47Z,2018-10-27T22:34:11Z,961,2
5962,2018-10-25T21:50:57Z,2018-10-25T21:56:44Z,962,1
5963,2018-10-24T17:48:49Z,2018-10-24T17:49:45Z,963,2
5964,2018-10-23T20:41:27Z,2018-10-23T20:46:56Z,964,2
5965,2018-10-26T06:38:25Z,2018-10-26T06:41:55Z,965,1
5966,2018-10-26T06:24:26Z,2018-10-26T06:32:23Z,966,2
5967,2018-10-24T16:35:01Z,2018-10-24T16:42:51Z,967,2
5968,2018-10-22T11:48:37Z,2018-10-22T11:49:44Z,968,1
5969,2018-10-22T16:35:55Z,2018-10-22T16:37:40Z,969,2
5970,2018-10-22T06:24:50Z,2018-10-22T06:24:53Z,970,2
5971,2018-10-27T01:12:03Z,2018-10-27T01:14:23Z,971,1
5972,2018-10-24T19:35:39Z,2018-10-24T19:36:28Z,972,2
5973,2018-10-23T14:03:55Z,2018-10-23T14:08:38Z,973,1
5974,2018-10-24T04:29:05Z,2018-10-24T04:35:58Z,974,1
5975,2018-10-25T14:52:36Z,2018-10-25T14:55:28Z,975,2
5976,2018-10-27T04:38:50Z,2018-10-27T04:41:52Z,976,1
5977,2018-10-22T22:08:39Z,2018-10-22T22:10:28Z,977,1
5978,2018-10-28T13:17:20Z,2018-10-28T13:21:06Z,978,2
5979,2018-10-24T23:08:44Z,2018-10-24T23:09:10Z,979,2
5980,2018-10-24T21:25:40Z,2018-10-24T21:27:37Z,980,1
5981,2018-10-27T05:26:40Z,2018-10-27T05:28:48Z,981,2
5982,2018-10-23T09:06:46Z,2018-10-23T09:14:43Z,982,2
5983,2018-10-27T01:04:47Z,2018-10-27T01:09:02Z,983,1
5984,2018-10-27T08:59:57Z,2018-10-27T09:06:30Z,984,2
5985,2018-10-24T21:53:12Z,2018-10-24T22:00:49Z,985,1
5986,2018-10-24T03:56:42Z,2018-10-24T03:59:13Z,986,1
5987,2018-10-26T06:50:37Z,2018-10-26T06:53:06Z,987,2
5988,2018-10-26T12:55:13Z,2018-10-26T12:56:29Z,988,1
5989,2018-10-28T16:05:21Z,2018-10-28T16:10:24Z,989,1
5990,2018-10-22T23:21:26Z,2018-10-22T23:26:27Z,990,2
5991,2018-10-28T14:21:57Z,2018-10-28T14:22:30Z,991,1
5992,2018-10-24T04:02:03Z,2018-10-24T04:02:23Z,992,1
5993,2018-10-26T23:53:10Z,2018-10-27T00:00:58Z,993,2
5994,2018-10-25T10:30:47Z,2018-10-25T10:34:53Z,994,2
5995,2018-10-25T06:27:59Z,2018-10-25T06:31:12Z,995,1
5996,2018-10-22T08:19:18Z,2018-10-22T08:25:13Z,996,2
5997,2018-10-23T21:51:39Z,2018-10-23T21:55:06Z,997,1
5998,2018-10-25T23:16:38Z,2018-10-25T23:20:38Z,998,1
5999,2018-10-26T22:08:54Z,2018-10-26T22:09:42Z,999,2
6000,2018-10-25T06:03:24Z,2018-10-25T06:06:34Z,0,2
6001,2018-10-24T15:26:27Z,2018-10-24T15:32:01Z,1,1
6002,2018-10-26T09:44:40Z,2018-10-26T09:44:50Z,2,2
6003,2018-10-23T05:37:47Z,2018-10-23T05:44:37Z,3,2
6004,2018-10-25T09:38:23Z,2018-10-25T09:39:14Z,4,1
6005,2018-10-23T11:32:22Z,2018-10-23T11:32:51Z,5,2
6006,2018-10-23T13:30:56Z,2018-10-23T13:31:50Z,6,2
6007,2018-10-27T08:01:16Z,2018-10-27T08:08:30Z,7,1
6008,2018-10-23T17:35:37Z,2018-10-23T17:41:19Z,8,2
6009,2018-10-28T17:05:07Z,2018-10-28T17:07:13Z,9,2
6010,2018-10-22T10:25:04Z,2018-10-22T10:31:58Z,10,1
6011,2018-10-24T14:53:08Z,2018-10-24T14:55:45Z,11,2
6012,2018-10-27T14:57:26Z,2018-10-27T15:01:51Z,12,2
6013,2018-10-22T19:21:34Z,2018-10-22T19:26:37Z,13,1
6014,2018-10-26T03:41:38Z,2018-10-26T03:45:26Z,14,2
6015,2018-10-27T18:52:08Z,2018-10-27T18:52:45Z,15,2
6016,2018-10-24T00:47:39Z,2018-10-24T00:48:33Z,16,1
6017,2018-10-28T05:12:14Z,2018-10-28T05:15:16Z,17,2
6018,2018-10-24T07:48:33Z,2018-10-24T07:50:02Z,18,2
6019,2018-10-28T12:01:50Z,2018-10-28T12:01:52Z,19,1
6020,2018-10-22T00:59:57Z,2018-10-22T01:05:20Z,20,2
6021,2018-10-23T00:19:13Z,2018-10-23T00:26:44Z,21,1
6022,2018-10-22T20:48:14Z,2018-10-22T20:56:10Z,22,1
6023,2018-10-25T15:35:25Z,2018-10-25T15:38:16Z,23,2
6024,2018-10-24T18:15:24Z,2018-10-24T18:22:54Z,24,2
6025,2018-10-26T13:46:39Z,2018-10-26T13:54:24Z,25,1
6026,2018-10-25T03:23:31Z,2018-10-25T03:27:48Z,26,2
6027,2018-10-25T17:44:48Z,2018-10-25T17:48:14Z,27,2
6028,2018-10-24T20:20:56Z,2018-10-24T20:24:30Z,28,1
6029,2018-10-26T11:02:42Z,2018-10-26T11:10:00Z,29,2
6030,2018-10-22T22:46:04Z,2018-10-22T22:53:18Z,30,1
6031,2018-10-24T13:47:19Z,2018-10-24T13:52:17Z,31,1
6032,2018-10-26T23:16:31Z,2018-10-26T23:21:35Z,32,2
6033,2018-10-24T01:34:43Z,2018-10-24T01:38:08Z,33,1
6034,2018-10-24T22:38:44Z,2018-10-24T22:44:37Z,34,1
6035,2018-10-28T01:42:54Z,2018-10-28T01:45:13Z,35,2
6036,2018-10-26T16:06:49Z,2018-10-26T16:10:12Z,36,2
6037,2018-10-26T01:13:15Z,2018-10-26T01:17:59Z,37,1
6038,2018-10-22T18:49:37Z,2018-10-22T18:52:37Z,38,2
6039,2018-10-24T11:21:34Z,2018-10-24T11:23:43Z,39,2
6040,2018-10-27T03:56:34Z,2018-10-27T04:01:01Z,40,1
6041,2018-10-24T04:22:54Z,2018-10-24T04:24:00Z,41,2
6042,2018-10-27T03:48:41Z,2018-10-27T03:51:36Z,42,1
6043,2018-10-22T12:42:30Z,2018-10-22T12:48:48Z,43,1
6044,2018-10-28T05:32:19Z,2018-10-28T05:40:14Z,44,2
6045,2018-10-25T13:14:14Z,2018-10-25T13:19:24Z,45,2
6046,2018-10-23T05:10:12Z,2018-10-23T05:13:55Z,46,1
6047,2018-10-23T10:54:35Z,2018-10-23T10:57:48Z,47,2
6048,2018-10-27T23:22:49Z,2018-10-27T23:25:45Z,48,2
6049,2018-10-22T15:23:45Z,2018-10-22T15:27:39Z,49,1
6050,2018-10-24T17:38:19Z,2018-10-24T17:44:32Z,50,2
6051,2018-10-27T15:56:39Z,2018-10-27T16:02:47Z,51,2
6052,2018-10-25T08:10:19Z,2018-10-25T08:14:33Z,52,1
6053,2018-10-25T00:20:26Z,2018-10-25T00:20:37Z,53,2
6054,2018-10-27T05:57:29Z,2018-10-27T05:57:33Z,54,1
6055,2018-10-22T14:06:05Z,2018-10-22T14:10:07Z,55,1
6056,2018-10-22T16:32:03Z,2018-10-22T16:33:18Z,56,2
6057,2018-10-26T17:34:11Z,2018-10-26T17:41:03Z,57,2
6058,2018-10-25T20:47:00Z,2018-10-25T20:52:40Z,58,1
6059,2018-10-23T05:14:15Z,2018-10-23T05:17:22Z,59,2
6060,2018-10-28T04:00:55Z,2018-10-28T04:08:21Z,60,2
6061,2018-10-27T06:16:46Z,2018-10-27T06:21:45Z,61,1
6062,2018-10-28T13:55:59Z,2018-10-28T13:56:19Z,62,2
6063,2018-10-23T09:51:59Z,2018-10-23T09:53:49Z,63,1
6064,2018-10-22T06:55:22Z,2018-10-22T06:55:27Z,64,1
6065,2018-10-25T18:51:33Z,2018-10-25T18:52:52Z,65,2
6066,2018-10-22T21:29:06Z,2018-10-22T21:36:47Z,66,1
6067,2018-10-23T21:32:02Z,2018-10-23T21:37:15Z,67,1
6068,2018-10-24T11:30:09Z,2018-10-24T11:30:29Z,68,2
6069,2018-10-25T09:11:45Z,2018-10-25T09:11:47Z,69,2
6070,2018-10-22T02:40:35Z,2018-10-22T02:45:28Z,70,1
6071,2018-10-27T17:38:01Z,2018-10-27T17:44:05Z,71,2
6072,2018-10-26T10:10:57Z,2018-10-26T10:17:56Z,72,1
6073,2018-10-26T01:12:48Z,2018-10-26T01:20:22Z,73,1
6074,2018-10-28T18:45:43Z,2018-10-28T18:52:08Z,74,2
6075,2018-10-23T17:05:43Z,2018-10-23T17:10:57Z,75,2
6076,2018-10-23T10:42:51Z,2018-10-23T10:43:32Z,76,1
6077,2018-10-23T10:57:12Z,2018-10-23T11:04:07Z,77,2
6078,2018-10-26T07:19:40Z,2018-10-26T07:23:51Z,78,1
6079,2018-10-22T09:10:40Z,2018-10-22T09:11:36Z,79,1
6080,2018-10-23T03:03:00Z,2018-10-23T03:06:17Z,80,2
6081,2018-10-26T09:52:31Z,2018-10-26T09:52:42Z,81,1
6082,2018-10-26T01:17:15Z,2018-10-26T01:23:19Z,82,1
6083,2018-10-24T19:01:29Z,2018-10-24T19:02:18Z,83,2
6084,2018-10-26T02:33:12Z,2018-10-26T02:33:28Z,84,1
6085,2018-10-25T03:52:37Z,2018-10-25T03:57:44Z,85,1
6086,2018-10-22T03:12:39Z,2018-10-22T03:13:01Z,86,2
6087,2018-10-22T00:14:23Z,2018-10-22T00:21:05Z,87,1
6088,2018-10-22T15:49:13Z,2018-10-22T15:49:15Z,88,1
6089,2018-10-27T20:05:29Z,2018-10-27T20:10:38Z,89,2
6090,2018-10-27T04:04:10Z,2018-10-27T04:04:46Z,90,2
6091,2018-10-27T05:06:06Z,2018-10-27T05:06:12Z,91,1
6092,2018-10-27T19:02:13Z,2018-10-27T19:06:08Z,92,2
6093,2018-10-22T07:33:43Z,2018-10-22T07:35:47Z,93,1
6094,2018-10-23T18:02:44Z,2018-10-23T18:03:40Z,94,1
6095,2018-10-25T13:21:37Z,2018-10-25T13:28:00Z,95,2
6096,2018-10-28T15:22:21Z,2018-10-28T15:27:58Z,96,1
6097,2018-10-27T02:30:50Z,2018-10-27T02:35:50Z,97,1
6098,2018-10-28T09:47:00Z,2018-10-28T09:50:45Z,98,2
6099,2018-10-21T22:23:07Z,2018-10-21T22:29:18Z,99,1
6100,2018-10-25T05:51:51Z,2018-10-25T05:55:17Z,100,1
6101,2018-10-26T07:05:36Z,2018-10-26T07:12:26Z,101,2
6102,2018-10-22T18:25:20Z,2018-10-22T18:26:05Z,102,1
6103,2018-10-22T18:40:23Z,2018-10-22T18:46:52Z,103,1
